player_id,season,target_log_market_value,season_end,previous_valuation_date,previous_market_value_in_eur,previous_log_value
286047,2025,16.705882371415992,2026-05-24,2026-03-09,23000000.0,16.951004817371683
292246,2025,15.607270193858982,2026-05-24,2026-03-09,8000000.0,15.894952224644102
293194,2025,14.914123179965662,2026-05-24,2025-12-09,4000000.0,15.201805169084134
293281,2025,15.201805169084134,2026-05-24,2025-12-09,5000000.0,15.424948670398354
294057,2025,16.811242881518265,2026-05-24,2026-03-09,25000000.0,17.034386422832473
295313,2025,15.894952224644102,2026-05-24,2026-03-09,9000000.0,16.012735246411598
296802,2025,15.201805169084134,2026-05-24,2025-12-09,5000000.0,15.424948670398354
297212,2025,16.705882371415992,2026-05-24,2026-03-09,15000000.0,16.52356082573315
306024,2025,16.906553056777135,2026-05-24,2026-03-09,22000000.0,16.906553056777135
309400,2025,17.822843761378564,2026-05-24,2026-03-09,50000000.0,17.72753358339242
314241,2025,14.220976332738882,2026-05-24,2025-12-09,2000000.0,14.508658238524095
314288,2025,16.118095750958314,2026-05-24,2026-03-09,10000000.0,16.118095750958314
314367,2025,15.607270193858982,2026-05-24,2025-12-09,8000000.0,15.894952224644102
314875,2025,17.216707972959764,2026-05-24,2025-12-09,35000000.0,17.370858648025116
315858,2025,17.622173069956816,2026-05-24,2025-12-09,45000000.0,17.622173069956816
316264,2025,17.989897843244528,2026-05-24,2026-03-09,65000000.0,17.989897843244528
318508,2025,16.52356082573315,2026-05-24,2026-03-09,15000000.0,16.52356082573315
319301,2025,16.118095750958314,2026-05-24,2026-03-09,12000000.0,16.300417291085605
319859,2025,16.118095750958314,2026-05-24,2025-12-09,12000000.0,16.300417291085605
321247,2025,16.588099342704055,2026-05-24,2025-12-09,18000000.0,16.705882371415992
324358,2025,17.034386422832473,2026-05-24,2025-12-09,30000000.0,17.216707972959764
325443,2025,17.989897843244528,2026-05-24,2026-03-09,65000000.0,17.989897843244528
326029,2025,17.622173069956816,2026-05-24,2026-03-24,35000000.0,17.370858648025116
326031,2025,17.216707972959764,2026-05-24,2025-12-09,40000000.0,17.50439003707821
328658,2025,16.705882371415992,2026-05-24,2026-03-09,18000000.0,16.705882371415992
330659,2025,17.034386422832473,2026-05-24,2026-03-09,30000000.0,17.216707972959764
331726,2025,16.705882371415992,2026-05-24,2026-03-09,20000000.0,16.811242881518265
332705,2025,17.034386422832473,2026-05-24,2025-12-09,25000000.0,17.034386422832473
333014,2025,17.034386422832473,2026-05-24,2025-12-09,25000000.0,17.034386422832473
333241,2025,17.034386422832473,2026-05-24,2025-12-09,30000000.0,17.216707972959764
335721,2025,17.216707972959764,2026-05-24,2025-12-09,30000000.0,17.216707972959764
336077,2025,15.424948670398354,2026-05-24,2025-12-09,7000000.0,15.76142084987672
338424,2025,17.034386422832473,2026-05-24,2025-12-09,30000000.0,17.216707972959764
338629,2025,15.894952224644102,2026-05-24,2026-03-09,8000000.0,15.894952224644102
339340,2025,15.201805169084134,2026-05-24,2025-12-09,5000000.0,15.424948670398354
339556,2025,16.380459992348886,2026-05-24,2025-12-09,15000000.0,16.52356082573315
340321,2025,14.220976332738882,2026-05-24,2026-03-09,2000000.0,14.508658238524095
340324,2025,16.118095750958314,2026-05-24,2026-03-09,14000000.0,16.454567959008102
340325,2025,15.894952224644102,2026-05-24,2026-03-09,12000000.0,16.300417291085605
340329,2025,16.454567959008102,2026-05-24,2025-12-09,16000000.0,16.588099342704055
340456,2025,16.705882371415992,2026-05-24,2026-03-09,20000000.0,16.811242881518265
340918,2025,17.147715103853763,2026-05-24,2026-03-09,25000000.0,17.034386422832473
341051,2025,16.300417291085605,2026-05-24,2025-12-09,13000000.0,16.380459992348886
341092,2025,16.380459992348886,2026-05-24,2026-03-09,15000000.0,16.52356082573315
342046,2025,15.424948670398354,2026-05-24,2025-12-09,5000000.0,15.424948670398354
342385,2025,15.201805169084134,2026-05-24,2026-03-16,5000000.0,15.424948670398354
344069,2025,17.147715103853763,2026-05-24,2026-03-09,25000000.0,17.034386422832473
344152,2025,16.300417291085605,2026-05-24,2026-03-27,12000000.0,16.300417291085605
345911,2025,16.906553056777135,2026-05-24,2025-12-09,22000000.0,16.906553056777135
346314,2025,17.50439003707821,2026-05-24,2026-03-09,40000000.0,17.50439003707821
346483,2025,17.034386422832473,2026-05-24,2026-03-09,30000000.0,17.216707972959764
346707,2025,16.52356082573315,2026-05-24,2026-03-09,16000000.0,16.588099342704055
346890,2025,17.034386422832473,2026-05-24,2025-12-09,18000000.0,16.705882371415992
348026,2025,16.588099342704055,2026-05-24,2026-03-09,18000000.0,16.705882371415992
349066,2025,18.258161826219297,2026-05-24,2026-03-09,100000000.0,18.420680753952364
